41	20,5	0,00	0,00	7,66	0,00	471,7591	61,8674	0,0005	-0,0002	0,643510893	325,6661	60,3913	0,0005	-0,0002	0,3529	154,0665	32,1289	0,0003	-0,0001	0,1914	97,8646	21,5019	0,0002	-0,0001	0,133633452		464427,4428	3902897,03	517395,554	1987699,162	7319151,921	19615111,59	37236269,3	92811383,25		9,97927E-11	0,00017101	30038,10529	0,000254474	;	2,149E-16	2,557E-17	3,305E-10	8,603E-11	4,104E-03	1,531E-03	6,834E-12	2,742E-12	;	4,104E-03	1,531E-03	;	0,008556711	0,026201992	0,018156515	7,63913E-12	0,052915218	0,035970398	0,010686926	0,006889132	3,06528E-12	0,053546456
42	21,0	0,00	0,00	11,07	0,00	475,0399	63,2467	0,0006	-0,0002	0,656932571	334,2717	61,8643	0,0005	-0,0002	0,3604	157,7604	32,9126	0,0003	-0,0001	0,1956	100,7727	22,0263	0,0002	-0,0001	0,13651673		426120,2804	3946866,026	470418,3231	1858549,725	6654605,256	17998628,39	33855380,53	84421847,56		2,99319E-11	5,05187E-05	43386,28821	0,001795369	;	7,024E-17	7,584E-18	1,074E-10	2,718E-11	6,520E-03	2,411E-03	5,303E-11	2,127E-11	;	6,520E-03	2,411E-03	;	0,008556711	0,026201992	0,024676254	6,06697E-11	0,059434957	0,035970398	0,010686926	0,009299665	2,43319E-11	0,055956989
43	21,5	0,00	0,00	25,04	0,00	478,2018	64,6203	0,0006	-0,0002	0,670297763	342,8129	63,3372	0,0006	-0,0002	0,3679	161,3916	33,6962	0,0003	-0,0001	0,1997	103,6793	22,5508	0,0002	-0,0001	0,139392875		391843,3911	3995368,64	428665,4952	1741271,785	6063963,747	16563984,81	30850485,08	76932645,86		9,05166E-12	1,47909E-05	98154,422	0,010716884	;	2,310E-17	2,266E-18	3,450E-11	8,494E-12	1,619E-02	5,926E-03	3,474E-10	1,393E-10	;	1,619E-02	5,926E-03	;	0,008556711	0,026201992	0,040862766	4,08051E-10	0,07562147	0,035970398	0,010686926	0,015225439	1,63634E-10	0,061882763
44	22,0	0,00	0,00	40,87	0,00	481,2509	65,9883	0,0006	-0,0002	0,683607798	351,2827	64,8102	0,0006	-0,0002	0,3754	164,9609	34,4798	0,0003	-0,0001	0,2038	106,5800	23,0752	0,0002	-0,0001	0,142262017		361088,895	4048273,534	391454,1075	1634547,251	5537566,105	15286556,28	28172431,04	70243511,78		2,76005E-12	4,2973E-06	160196,2301	0,054691655	;	7,644E-18	6,818E-19	1,098E-11	2,629E-12	2,893E-02	1,048E-02	1,941E-09	7,786E-10	;	2,893E-02	1,048E-02	;	0,008556711	0,026201992	0,069791762	2,34937E-09	0,104550468	0,035970398	0,010686926	0,025704988	9,42235E-10	0,072362314
45	22,5	0,00	0,00	35,30	0,00	484,1926	67,3508	0,0006	-0,0002	0,696863951	359,6753	66,2832	0,0006	-0,0002	0,3828	168,4688	35,2635	0,0003	-0,0001	0,2079	109,4711	23,5997	0,0002	-0,0001	0,145124281		333422,8274	4105473,295	358203,2296	1537222,279	5067194,403	14145508,73	25779409,62	64263693,49		8,48642E-13	1,24039E-06	138371,4654	0,240927819	;	2,545E-18	2,067E-19	3,463E-12	8,069E-13	2,731E-02	9,782E-03	9,346E-09	3,749E-09	;	2,731E-02	9,782E-03	;	0,008556711	0,026201992	0,097099076	1,16951E-08	0,131857791	0,035970398	0,010686926	0,035486995	4,69129E-09	0,082144324
46	23,0	0,00	0,00	16,07	0,00	487,0322	68,7076	0,0006	-0,0002	0,710067436	367,9861	67,7561	0,0006	-0,0002	0,3903	172,1125	36,0471	0,0003	-0,0001	0,2120	112,3492	24,1241	0,0002	-0,0001	0,147979784		308473,0147	4166881,525	328416,8955	1448285,604	4645832,637	13119679,06	23635726,8	58911839,44		2,63126E-13	3,56062E-07	62987,36317	0,924310146	;	8,530E-19	6,315E-20	1,084E-12	2,459E-13	1,356E-02	4,801E-03	3,911E-08	1,569E-08	;	1,356E-02	4,801E-03	;	0,008556711	0,026201992	0,110656896	5,08016E-08	0,14541565	0,035970398	0,010686926	0,040287979	2,0381E-08	0,086945324
47	23,5	0,00	0,00	4,33	0,01	489,7746	70,0589	0,0006	-0,0002	0,723219421	376,2113	69,2291	0,0006	-0,0002	0,3977	176,5133	36,8307	0,0003	-0,0001	0,2161	115,2117	24,6485	0,0002	-0,0001	0,15082864		285919,153	4232430,389	301670,1837	1366849,685	4267469,805	12181601,47	21710801,56	54115530,83		8,22703E-14	1,01744E-07	16988,40785	3,113666061	;	2,877E-19	1,944E-20	3,373E-13	7,444E-14	3,981E-03	1,395E-03	1,434E-07	5,754E-08	;	3,981E-03	1,395E-03	;	0,008556711	0,026201992	0,114637804	1,94217E-07	0,149396702	0,035970398	0,010686926	0,041682575	7,79184E-08	0,088339977
48	24,0	0,00	0,00	1,02	0,02	492,4243	71,4047	0,0006	-0,0002	0,736321022	384,3479	70,7020	0,0006	-0,0002	0,4050	180,9312	37,6143	0,0003	-0,0001	0,2201	118,0562	25,1730	0,0002	-0,0001	0,153670957		265484,651	4302068,54	277597,8121	1292134,353	3926938,575	11325285,43	19978345,02	49810622,11		2,59393E-14	2,89649E-08	4015,549112	9,279895117	;	9,771E-20	6,030E-21	1,043E-13	2,242E-14	1,023E-03	3,546E-04	4,645E-07	1,863E-07	;	1,023E-03	3,548E-04	;	0,008556711	0,026201992	0,115660369	6,58715E-07	0,150419732	0,035970398	0,010686926	0,04203714	2,64222E-07	0,088694728
49	24,5	0,00	0,00	0,39	0,06	494,9858	72,7450	0,0006	-0,0002	0,749373312	392,3936	72,1750	0,0006	-0,0002	0,4124	185,3619	38,3980	0,0003	-0,0001	0,2242	120,8807	25,6974	0,0002	-0,0001	0,156506838		246929,8948	4375759,367	255884,7538	1223452,667	3619782,53	10556601,44	18415685,12	45940495,53		8,24717E-15	8,22149E-09	1541,412214	24,6423957	;	3,340E-20	1,885E-21	3,213E-14	6,720E-15	4,258E-04	1,460E-04	1,338E-06	5,364E-07	;	4,272E-04	1,466E-04	;	0,008556711	0,026201992	0,116086199	1,99683E-06	0,1508469	0,035970398	0,010686926	0,042183154	8,0062E-07	0,088841278
50	25,0	0,00	0,00	0,23	0,15	497,4630	74,0799	0,0007	-0,0002	0,762377317	400,3466	73,6480	0,0007	-0,0002	0,4197	189,7977	39,1816	0,0003	-0,0001	0,2282	123,6835	26,2218	0,0002	-0,0001	0,159336385		230046,6639	4453479,501	236258,4821	1160198,715	3342146,467	9859463,053	17003208,47	42455297,14		2,64404E-15	2,32834E-09	884,0673836	58,68462841	;	1,149E-20	5,937E-22	9,855E-15	2,007E-15	2,645E-04	8,967E-05	3,451E-06	1,382E-06	;	2,680E-04	9,105E-05	;	0,008556711	0,026201992	0,11635072	5,44822E-06	0,151114872	0,035970398	0,010686926	0,04227282	2,18289E-06	0,088932328
51	25,5	0,00	0,00	0,15	0,32	499,8598	75,4093	0,0007	-0,0002	0,775334027	408,2058	75,1209	0,0007	-0,0002	0,4270	194,2313	39,9652	0,0003	-0,0001	0,2323	126,4635	26,7463	0,0002	-0,0001	0,162159691		214653,4826	4535217,543	218482,5374	1101837,074	3090685,397	9219606,221	15723897,39	39337944,32		8,54737E-16	6,58318E-10	583,6914584	126,0956649	;	3,982E-21	1,885E-22	3,013E-15	5,975E-16	1,889E-04	6,331E-05	8,019E-06	3,205E-06	;	1,969E-04	6,652E-05	;	0,008556711	0,026201992	0,116539575	1,34676E-05	0,151311746	0,035970398	0,010686926	0,04233613	5,38833E-06	0,088998843
52	26,0	0,00	0,00	0,11	0,63	502,1798	76,7334	0,0007	-0,0002	0,788244389	416,1658	76,5939	0,0007	-0,0002	0,4343	198,6578	40,7489	0,0003	-0,0001	0,2363	129,2193	27,2707	0,0002	-0,0001	0,164976851		200591,7352	4620972,978	202351,1697	1051628,695	2862488,749	8631982,351	14562944,33	36530574,65		2,78597E-16	1,85937E-10	431,0680988	245,8445101	;	1,389E-21	6,029E-23	9,189E-16	1,768E-16	1,506E-04	4,994E-05	1,688E-05	6,730E-06	;	1,675E-04	5,667E-05	;	0,008556711	0,026201992	0,116690167	3,03491E-05	0,15147922	0,035970398	0,010686926	0,042386069	1,21182E-05	0,089055511
53	26,5	0,00	0,00	0,09	1,12	504,4264	78,0521	0,0007	-0,0002	0,801109315	424,2801	78,0668	0,0007	-0,0002	0,4415	203,0732	41,5325	0,0004	-0,0001	0,2403	131,9499	27,7951	0,0002	-0,0001	0,167787952		187722,4084	4710755,252	187684,8604	1008992,367	2655017,028	8091942,344	13507429,57	33982520,29		9,15535E-17	5,24888E-11	355,4742251	437,2085066	;	4,877E-22	1,943E-23	2,797E-16	5,202E-17	1,339E-04	4,393E-05	3,237E-05	1,287E-05	;	1,663E-04	5,680E-05	;	0,008556711	0,026201992	0,116824055	6,27171E-05	0,151645476	0,035970398	0,010686926	0,042429998	2,49839E-05	0,089112306
54	27,0	0,00	0,00	0,08	1,82	506,6028	79,3655	0,0007	-0,0002	0,813929684	432,3383	79,5398	0,0007	-0,0002	0,4488	207,4736	42,3161	0,0004	-0,0001	0,2443	134,6545	28,3196	0,0002	-0,0001	0,17059308		175923,349	4804582,973	174326,566	969171,6555	2466048,675	7595226,094	12546050,9	31666155,48		3,03321E-17	1,48164E-11	318,9507797	712,7127892	;	1,724E-22	6,313E-24	8,499E-17	1,529E-17	1,293E-04	4,199E-05	5,681E-05	2,251E-05	;	1,861E-04	6,450E-05	;	0,008556711	0,026201992	0,116953392	0,000119525	0,15183162	0,035970398	0,010686926	0,042471992	4,74909E-05	0,089176807
55	27,5	0,00	0,00	0,08	2,73	508,7121	80,6737	0,0007	-0,0002	0,82670634	440,3368	81,0128	0,0007	-0,0002	0,4560	211,8559	43,0998	0,0004	-0,0001	0,2483	137,3325	28,8440	0,0002	-0,0001	0,173392319		165086,9483	4902483,234	162138,5568	931925,009	2293635,344	7137944,662	11668896,11	29557020,06		1,01304E-17	4,18392E-12	301,2954463	1069,86271	;	6,136E-23	2,066E-24	2,580E-17	4,490E-18	1,314E-04	4,221E-05	9,168E-05	3,620E-05	;	2,230E-04	7,841E-05	;	0,008556711	0,026201992	0,117084753	0,00021121	0,152054667	0,035970398	0,010686926	0,042514202	8,36875E-05	0,089255214
56	28,0	0,00	0,00	0,07	3,79	510,7570	81,9765	0,0007	-0,0002	0,839440097	448,2725	82,4857	0,0007	-0,0002	0,4631	216,2173	43,8834	0,0004	-0,0001	0,2523	139,9833	29,3685	0,0002	-0,0001	0,176185748		155118,1797	5004491,033	150999,7471	897035,7322	2136064,139	6716558,118	10867250,8	27633457,95		3,41053E-18	1,18238E-12	292,3470705	1485,216317	;	2,199E-23	6,815E-25	7,830E-18	1,318E-18	1,369E-04	4,353E-05	1,367E-04	5,375E-05	;	2,735E-04	9,727E-05	;	0,008556711	0,026201992	0,117221616	0,000347879	0,152328198	0,035970398	0,010686926	0,042557728	0,000137435	0,089352487
57	28,5	0,00	0,00	0,07	4,88	512,7404	83,2741	0,0007	-0,0002	0,852131738	456,1430	83,9587	0,0007	-0,0002	0,4703	220,5552	44,6670	0,0004	-0,0001	0,2563	142,6067	29,8929	0,0003	-0,0001	0,178973445		145932,9315	5110648,771	140803,434	864309,0534	1991825,628	6327851,134	10133435,71	25876290,8		1,15731E-18	3,34522E-13	287,2576812	1914,438174	;	7,930E-24	2,265E-25	2,376E-18	3,870E-19	1,442E-04	4,540E-05	1,889E-04	7,398E-05	;	3,331E-04	1,194E-04	;	0,008556711	0,026201992	0,117365834	0,000536802	0,152661339	0,035970398	0,010686926	0,042603124	0,000211419	0,089471867
58	29,0	0,00	0,00	0,07	5,87	514,6648	84,5666	0,0007	-0,0002	0,86478202	463,9461	85,4316	0,0008	-0,0002	0,4775	224,8676	45,4507	0,0004	-0,0001	0,2602	145,2023	30,4173	0,0003	-0,0001	0,181755485		137456,5851	5221005,827	131455,3761	833569,5774	1859586,656	5968907,796	9460668,432	24268525,75		3,95803E-19	9,47816E-14	283,8218409	2299,933383	;	2,879E-24	7,581E-26	7,210E-19	1,137E-19	1,526E-04	4,755E-05	2,431E-04	9,477E-05	;	3,957E-04	1,423E-04	;	0,008556711	0,026201992	0,11751846	0,000779906	0,15305707	0,035970398	0,010686926	0,042650674	0,000306189	0,089614188
59	29,5	0,00	0,00	0,07	6,59	516,5325	85,8538	0,0008	-0,0002	0,877391671	471,6800	86,9046	0,0008	-0,0002	0,4846	229,1527	46,2343	0,0004	-0,0001	0,2642	147,7700	30,9418	0,0003	-0,0001	0,18453194		129622,7993	5335618,2	122872,1565	804659,0674	1738167,198	5637086,628	8842945,545	22795095,5		1,36418E-19	2,6902E-14	281,0787231	2584,298564	;	1,052E-24	2,557E-26	2,189E-19	3,343E-20	1,617E-04	4,986E-05	2,922E-04	1,134E-04	;	4,540E-04	1,632E-04	;	0,008556711	0,026201992	0,11768017	0,001072151	0,153511024	0,035970398	0,010686926	0,042700537	0,00041956	0,089777421
60	30,0	0,00	0,00	0,07	6,95	518,3460	87,1359	0,0008	-0,0002	0,889961396	479,3434	88,3776	0,0008	-0,0002	0,4917	233,4088	47,0179	0,0004	-0,0002	0,2682	150,3096	31,4662	0,0003	-0,0001	0,187302882		122372,4682	5454548,193	114979,7838	777434,511	1626520,558	5329996,477	8274941,984	21442628,33		4,73798E-20	7,65114E-15	278,6259378	2724,977109	;	3,872E-25	8,686E-27	6,654E-20	9,842E-21	1,713E-04	5,228E-05	3,293E-04	1,271E-04	;	5,006E-04	1,794E-04	;	0,008556711	0,026201992	0,117851472	0,001401455	0,154011631	0,035970398	0,010686926	0,042752812	0,000546642	0,089956778
61	30,5	0,00	0,00	0,07	6,90	520,1074	88,4129	0,0008	-0,0001	0,902491875	486,9352	89,8505	0,0008	-0,0002	0,4988	237,6346	47,8016	0,0004	-0,0002	0,2721	152,8212	31,9906	0,0003	-0,0001	0,190068378		115652,8256	5577864,159	107712,4931	751766,4292	1523716,419	5045473,663	7751924,751	20199245,14		1,65808E-20	2,18099E-15	276,3009354	2705,905241	;	1,434E-25	2,973E-27	2,025E-20	2,901E-21	1,813E-04	5,476E-05	3,491E-04	1,340E-04	;	5,304E-04	1,887E-04	;	0,008556711	0,026201992	0,118032806	0,001750518	0,154542027	0,035970398	0,010686926	0,042807574	0,000680603	0,090145501
62	31,0	0,00	0,00	0,07	6,61	521,8188	89,6848	0,0008	-0,0001	0,914983762	494,4545	91,3235	0,0008	-0,0002	0,5058	241,8289	48,5852	0,0004	-0,0002	0,2760	155,3048	32,5151	0,0003	-0,0001	0,192828495		109416,6719	5705640,278	101011,7169	727537,3963	1428926,276	4781560,624	7269678,808	19054381		5,84616E-21	6,23257E-16	274,040157	2589,417558	;	5,343E-26	1,025E-27	6,170E-21	8,567E-22	1,918E-04	5,731E-05	3,562E-04	1,359E-04	;	5,480E-04	1,932E-04	;	0,008556711	0,026201992	0,118224586	0,002106712	0,155090002	0,035970398	0,010686926	0,042864886	0,000816499	0,090338709
63	31,5	0,00	0,00	0,07	8,11	523,4821	90,9516	0,0008	-0,0001	0,927437694	501,9006	92,7964	0,0008	-0,0002	0,5129	245,9907	49,3688	0,0004	-0,0002	0,2799	157,7604	33,0395	0,0003	-0,0001	0,195583298		103621,7074	5837956,377	94825,19756	704640,741	1341410,883	4536486,155	6824443,244	17998628,39		2,0766E-21	1,78588E-16	271,8194363	3177,745613	;	2,004E-26	3,557E-28	1,883E-21	2,534E-22	2,026E-04	5,992E-05	4,656E-04	1,766E-04	;	6,683E-04	2,365E-04	;	0,008556711	0,026201992	0,118427223	0,002572354	0,15575828	0,035970398	0,010686926	0,042924804	0,000993054	0,090575182
64	32,0	0,00	0,00	0,07	20,16	525,0992	92,2134	0,0008	-0,0001	0,939854284	509,3387	94,2694	0,0008	-0,0002	0,5199	250,1192	50,1525	0,0004	-0,0002	0,2839	160,1881	33,5640	0,0003	-0,0001	0,19833285		98229,95359	5974897,78	89106,22176	684105,3057	1260509,429	4308647,277	6412856,168	17023599,79		7,43036E-22	5,13208E-17	269,6297621	7901,284494	;	7,564E-27	1,244E-28	5,760E-22	7,502E-23	2,139E-04	6,258E-05	1,232E-03	4,641E-04	;	1,446E-03	5,267E-04	;	0,008556711	0,026201992	0,118641128	0,003804454	0,157204286	0,035970398	0,010686926	0,042987383	0,001457191	0,091101898
65	32,5	0,00	0,00	0,07	43,41	526,6719	93,4702	0,0008	-0,0001	0,952234126	516,8218	95,7423	0,0008	-0,0002	0,5269	254,2138	50,9361	0,0004	-0,0002	0,2878	162,5882	34,0884	0,0003	-0,0001	0,201077212		93207,25148	6116555,187	83812,95788	666386,7366	1185630,156	4096592,689	6031907,013	16121807,12		2,67797E-22	1,47932E-17	267,4677699	17014,69898	;	2,873E-27	4,378E-29	1,765E-22	2,220E-23	2,256E-04	6,529E-05	2,821E-03	1,055E-03	;	3,046E-03	1,121E-03	;	0,008556711	0,026201992	0,11886672	0,006625237	0,16025066	0,035970398	0,010686926	0,043052673	0,002512575	0,092222573
66	33,0	0,00	0,00	0,07	45,37	528,2019	94,7221	0,0008	-0,0001	0,964577793	524,2459	97,2153	0,0009	-0,0002	0,5339	258,2738	51,7197	0,0004	-0,0002	0,2917	164,9609	34,6128	0,0003	-0,0001	0,203816443		88522,82434	6263024,579	78907,88103	649489,9203	1116242,234	3899007,738	5678895,162	15286556,28		9,72082E-23	4,27783E-18	265,3321343	17785,85834	;	1,098E-27	1,552E-29	5,421E-23	6,586E-24	2,377E-04	6,805E-05	3,132E-03	1,163E-03	;	3,370E-03	1,232E-03	;	0,008556711	0,026201992	0,119104421	0,009757159	0,163620284	0,035970398	0,010686926	0,043120725	0,003676072	0,093454121
67	33,5	0,00	0,00	0,07	21,84	529,6907	95,9690	0,0008	-0,0001	0,976885843	531,6098	98,6883	0,0009	-0,0002	0,5409	262,2987	52,5034	0,0004	-0,0002	0,2955	167,3062	35,1373	0,0003	-0,0001	0,206550601		84148,89665	6414407,146	74357,27333	633363,8406	1051868,683	3714700,829	5351393,982	14511854,64		3,55354E-23	1,24119E-18	263,2222417	8562,535642	;	4,223E-28	5,540E-30	1,669E-23	1,960E-24	2,502E-04	7,086E-05	1,600E-03	5,900E-04	;	1,850E-03	6,609E-04	;	0,008556711	0,026201992	0,119354663	0,011357216	0,165470583	0,035970398	0,010686926	0,043191584	0,004266109	0,094115017
68	34,0	0,00	0,00	0,07	5,61	531,1400	97,2109	0,0009	-0,0001	0,989158815	538,9126	100,1612	0,0009	-0,0002	0,5479	266,2884	53,2870	0,0005	-0,0002	0,2994	169,6246	35,6617	0,0003	-0,0001	0,209279744		80060,36093	6570809,237	70130,78842	617961,3478	992080,2195	3542591,146	5047219,49	13792329,99		1,3081E-23	3,6138E-19	261,137716	2199,563955	;	1,634E-28	1,991E-30	5,153E-24	5,848E-25	2,632E-04	7,371E-05	4,358E-04	1,595E-04	;	6,990E-04	2,332E-04	;	0,008556711	0,026201992	0,119617886	0,011793013	0,166169603	0,035970398	0,010686926	0,043265298	0,004425586	0,094348209
69	34,5	0,00	0,00	0,07	1,42	532,5511	98,4480	0,0009	-0,0001	1,00139723	546,1537	101,6342	0,0009	-0,0003	0,5548	270,2424	54,0706	0,0005	-0,0002	0,3033	172,1125	36,1861	0,0003	-0,0001	0,212003927		76234,48582	6732342,329	66201,0714	603238,8185	936489,8773	3381697,61	4764402,987	13119679,06		4,84851E-24	1,05596E-19	259,0782544	558,5464697	;	6,360E-29	7,202E-31	1,595E-24	1,750E-25	2,766E-04	7,661E-05	1,172E-04	4,257E-05	;	3,939E-04	1,192E-04	;	0,008556711	0,026201992	0,119894534	0,011910247	0,166563484	0,035970398	0,010686926	0,04334191	0,00446816	0,094467394
70	35,0	0,00	0,00	0,07	0,67	533,9255	99,6802	0,0009	-0,0001	1,013601595	553,3325	103,1071	0,0009	-0,0003	0,5617	274,1606	54,8543	0,0005	-0,0002	0,3072	175,0441	36,7106	0,0003	-0,0001	0,214723203		72650,65988	6899123,007	62543,42617	589155,8501	884748,3018	3231128,939	4501167,128	12484825,84		1,80934E-24	3,09696E-20	257,0435724	263,6488036	;	2,490E-29	2,623E-31	4,952E-25	5,257E-26	2,905E-04	7,955E-05	5,857E-05	2,112E-05	;	3,491E-04	1,007E-04	;	0,008556711	0,026201992	0,120185061	0,01196882	0,166912585	0,035970398	0,010686926	0,043421462	0,004489277	0,094568063
71	35,5	0,00	0,00	0,07	0,41	535,2644	100,9076	0,0009	-0,0001	1,0257724	560,4486	104,5801	0,0009	-0,0003	0,5686	278,0430	55,6379	0,0005	-0,0002	0,3110	177,9844	37,2350	0,0003	-0,0001	0,217437625		69290,16631	7071272,971	59135,52395	575674,9834	836539,6269	3090074,731	4255904,942	11887457,3		6,7974E-25	9,11728E-21	255,0333866	159,5083208	;	9,810E-30	9,613E-32	1,542E-25	1,584E-26	3,049E-04	8,253E-05	3,748E-05	1,342E-05	;	3,423E-04	9,595E-05	;	0,008556711	0,026201992	0,120489928	0,012006299	0,167254931	0,035970398	0,010686926	0,043503995	0,004502695	0,094664015
72	36,0	0,00	0,00	0,06	0,24	536,5693	102,1301	0,0009	-0,0001	1,037910123	567,5017	106,0531	0,0009	-0,0003	0,5755	282,1276	56,4215	0,0005	-0,0002	0,3149	180,9312	37,7594	0,0003	-0,0001	0,220147245		66135,98438	7248919,048	55957,14725	562761,4533	791577,853	2961906,363	4027161,402	11325285,43		2,57061E-25	2,69448E-21	253,0474098	95,5296824	;	3,887E-30	3,546E-32	4,815E-26	4,788E-27	3,197E-04	8,543E-05	2,372E-05	8,435E-06	;	3,434E-04	9,387E-05	;	0,008556711	0,026201992	0,120809603	0,012030021	0,167598327	0,035970398	0,010686926	0,043589429	0,00451113	0,094757884
73	36,5	0,00	0,00	0,06	0,14	537,8411	103,3479	0,0009	-0,0001	1,050015226	574,4915	107,5260	0,0010	-0,0003	0,5824	286,5075	57,2052	0,0005	-0,0002	0,3187	183,8837	38,2839	0,0003	-0,0001	0,222852113		63172,61414	7432193,22	52989,96456	550382,9627	749603,6599	2846388,325	3813617,213	10802640,38		9,78507E-26	7,9946E-22	251,0853504	55,33536113	;	1,549E-30	1,317E-32	1,509E-26	1,453E-27	3,350E-04	8,821E-05	1,451E-05	5,122E-06	;	3,495E-04	9,333E-05	;	0,008556711	0,026201992	0,12114456	0,012044531	0,167947795	0,035970398	0,010686926	0,043677641	0,004516253	0,094851218
74	37,0	0,00	0,00	0,06	0,08	539,0812	104,5609	0,0009	-0,0001	1,062088157	581,4182	108,9990	0,0010	-0,0003	0,5892	290,8895	57,9888	0,0005	-0,0002	0,3225	186,8404	38,8083	0,0003	-0,0001	0,225552278		60385,92143	7621232,668	50217,3318	538509,4778	710381,5981	2736931,041	3614074,524	10317529,21		3,74878E-26	2,38155E-22	249,1469128	31,01674042	;	6,208E-31	4,919E-33	4,742E-27	4,422E-28	3,507E-04	9,103E-05	8,582E-06	3,006E-06	;	3,593E-04	9,404E-05	;	0,008556711	0,026201992	0,121495283	0,012053113	0,1683071	0,035970398	0,010686926	0,043768672	0,004519259	0,094945256
75	37,5	0,00	0,00	0,06	0,04	540,2906	105,7692	0,0009	-0,0001	1,074129353	588,2816	110,4719	0,0010	-0,0003	0,5961	295,2709	58,7724	0,0005	-0,0002	0,3263	189,7977	39,3328	0,0003	-0,0001	0,228247789		57763,00054	7816179,82	47624,11696	527113,043	673697,608	2633170,564	3427444,304	9859463,053		1,44536E-26	7,12342E-23	247,2317979	16,84715706	;	2,502E-31	1,849E-33	1,496E-27	1,351E-28	3,670E-04	9,389E-05	4,915E-06	1,709E-06	;	3,719E-04	9,560E-05	;	0,008556711	0,026201992	0,121862261	0,012058028	0,168678993	0,035970398	0,010686926	0,043862564	0,004520968	0,095040856
76	38,0	0,00	0,00	0,06	0,02	541,4704	106,9727	0,0009	-0,0001	1,086139238	595,0819	111,9449	0,0010	-0,0003	0,6029	299,6507	59,5561	0,0005	-0,0002	0,3302	192,7540	39,8572	0,0003	-0,0001	0,230938692		55292,0523	8017182,42	45196,54501	516167,6121	639356,826	2535951,842	3252735,182	9426847,126		5,60776E-27	2,13948E-23	245,3397046	8,879329912	;	1,014E-31	6,995E-34	4,734E-28	4,145E-29	3,837E-04	9,674E-05	2,730E-06	9,419E-07	;	3,865E-04	9,769E-05	;	0,008556711	0,026201992	0,122245989	0,012060758	0,169065451	0,035970398	0,010686926	0,043959308	0,00452191	0,095138542
77	38,5	0,00	0,00	0,06	0,01	542,6215	108,1716	0,0010	-0,0001	1,098118222	601,8193	113,4179	0,0010	-0,0003	0,6097	304,0270	60,3397	0,0005	-0,0002	0,3340	195,7078	40,3816	0,0003	-0,0001	0,233625033		52962,2758	8224393,597	42922,06047	505648,8961	607181,6407	2445150,188	3089043,558	9018165,678		2,18924E-27	6,45262E-24	243,4703299	4,546887197	;	4,134E-32	2,662E-34	1,503E-28	1,276E-29	4,010E-04	9,957E-05	1,472E-06	5,042E-07	;	4,025E-04	1,001E-04	;	0,008556711	0,026201992	0,122646974	0,01206223	0,169467908	0,035970398	0,010686926	0,044058881	0,004522414	0,095238619
78	39,0	0,00	0,00	0,06	0,01	543,7450	109,3658	0,0010	-0,0001	1,110066708	608,4940	114,8908	0,0010	-0,0003	0,6165	308,3964	61,1233	0,0005	-0,0002	0,3378	198,6578	40,9061	0,0003	-0,0001	0,236306859		50763,77186	8437971,955	40789,20548	495534,2234	577009,9672	2358760,371	2935544,823	8631982,351		8,59905E-28	1,9543E-24	241,62337	2,264950993	;	1,694E-32	1,019E-34	4,791E-29	3,944E-30	4,188E-04	1,024E-04	7,716E-07	2,624E-07	;	4,195E-04	1,027E-04	;	0,008556711	0,026201992	0,123065725	0,012063002	0,16988743	0,035970398	0,010686926	0,044161318	0,004522676	0,095341318
79	39,5	0,00	0,00	0,06	0,00	544,8417	110,5554	0,0010	-0,0001	1,121985083	615,1063	116,3638	0,0010	-0,0003	0,6233	312,7571	61,9069	0,0005	-0,0002	0,3416	201,6029	41,4305	0,0003	-0,0001	0,238984212		48687,45706	8658081,659	38787,51137	485802,4139	548693,7144	2276536,362	2791485,562	8266939,385		3,39804E-28	5,94416E-25	239,7985208	1,098800367	;	6,979E-33	3,925E-35	1,532E-29	1,224E-30	4,370E-04	1,053E-04	3,936E-07	1,329E-07	;	4,374E-04	1,055E-04	;	0,008556711	0,026201992	0,12350276	0,012063395	0,170324859	0,035970398	0,010686926	0,044266653	0,004522809	0,095446786
80	40,0	0,00	0,00	0,06	0,00	545,9125	111,7404	0,0010	-0,0001	1,133873728	621,6566	117,8367	0,0010	-0,0003	0,6300	317,1076	62,6906	0,0005	-0,0002	0,3454	204,5418	41,9549	0,0004	-0,0001	0,241657137		46724,9869	8884892,544	36907,40223	476433,6637	522097,42	2198245,997	2656176,61	7921755,995		1,35081E-28	1,8157E-25	237,9954781	0,519726456	;	2,891E-33	1,520E-35	4,920E-30	3,811E-31	4,558E-04	1,083E-04	1,957E-07	6,561E-08	;	4,560E-04	1,083E-04	;	0,008556711	0,026201992	0,123958605	0,012063591	0,170780899	0,035970398	0,010686926	0,044374919	0,004522875	0,095555118
81	40,5	0,00	0,00	0,06	0,00	546,9584	112,9208	0,0010	-0,0001	1,14573301	627,9524	119,3097	0,0011	-0,0003	0,6368	321,4464	63,4742	0,0005	-0,0002	0,3491	207,4736	42,4794	0,0004	-0,0001	0,244325675		44868,68706	9118580,224	35140,10881	469542,0336	497097,0332	2123670,381	2528986,855	7595226,094		5,40147E-29	5,57014E-26	236,213939	0,23993021	;	1,204E-33	5,924E-36	1,585E-30	1,186E-31	4,752E-04	1,112E-04	9,487E-08	3,159E-08	;	4,753E-04	1,113E-04	;	0,008556711	0,026201992	0,124433792	0,012063686	0,171256181	0,035970398	0,010686926	0,044486148	0,004522906	0,095666378
